subject	predicate	object	datatype
obo:MONDO_0011786	skos:altLabel	seasonal allergic rhinitis	xsd:string
obo:MONDO_0011786	skos:altLabel	non-seasonal allergic rhinitis	xsd:string
obo:MONDO_0011786	skos:altLabel	atopic rhinitis	xsd:string
obo:MONDO_0011786	skos:altLabel	pollenosis	xsd:string
obo:MONDO_0011786	skos:altLabel	allergic form of rhinitis	xsd:string
obo:MONDO_0011786	skos:altLabel	allergic rhinitis	xsd:string
obo:MONDO_0011786	skos:altLabel	Alrh	xsd:string
obo:MONDO_0000984	skos:altLabel	thalassemia Hb-S disease without crisis	xsd:string
obo:MONDO_0000984	skos:altLabel	thalassemia Hb-S disease with crisis	xsd:string
obo:MONDO_0000984	skos:altLabel	sickle-cell thalassemia without crisis	xsd:string
obo:MONDO_0000984	skos:altLabel	sickle-cell thalassemia with crisis	xsd:string
obo:MONDO_0001941	skos:altLabel	visual impairment	xsd:string
obo:MONDO_0001941	skos:altLabel	vision loss	xsd:string
obo:MONDO_0001941	skos:altLabel	vision impairment	xsd:string
obo:MONDO_0001941	skos:altLabel	blindness	xsd:string
evs:C20134	skos:altLabel	Smoking, Tobacco and Cancer-Behavior	xsd:string
evs:C20134	skos:altLabel	Smoking Behavior	xsd:string
evs:C173135	skos:altLabel	Walking Question	xsd:string
obo:MONDO_0005328	skos:altLabel	eye disorder	xsd:string
obo:MONDO_0005328	skos:altLabel	disorder of eye	xsd:string
obo:MONDO_0005328	skos:altLabel	eye disease	xsd:string
obo:MONDO_0005328	skos:altLabel	disorder of eye proper	xsd:string
obo:MONDO_0005328	skos:altLabel	eyeball of camera-type eye disease	xsd:string
obo:MONDO_0005328	skos:altLabel	disorder of eyeball	xsd:string
obo:MONDO_0005328	skos:altLabel	disease of eyeball	xsd:string
obo:MONDO_0005328	skos:altLabel	globe disease	xsd:string
obo:MONDO_0005328	skos:altLabel	disease or disorder of eyeball of camera-type eye	xsd:string
obo:MONDO_0005328	skos:altLabel	disorder of globe	xsd:string
obo:MONDO_0005328	skos:altLabel	disorder of eyeball of camera-type eye	xsd:string
obo:MONDO_0005328	skos:altLabel	disease of eye	xsd:string
obo:MONDO_0005328	skos:altLabel	disease of eyeball of camera-type eye	xsd:string
obo:MONDO_0005328	skos:altLabel	eyeball of camera-type eye disease or disorder	xsd:string
obo:MONDO_0005559	skos:altLabel	cerebral degeneration disease	xsd:string
obo:MONDO_0005559	skos:altLabel	central nervous system degenerative disorder	xsd:string
obo:MONDO_0005559	skos:altLabel	central nervous system neurodegenerative disorder	xsd:string
obo:MONDO_0005559	skos:altLabel	degenerative disease	xsd:string
obo:MONDO_0005559	skos:altLabel	brain degeneration	xsd:string
obo:MONDO_0005559	skos:altLabel	neurodegenerative disease	xsd:string
obo:MONDO_0005559	skos:altLabel	degenerative disorder of central nervous system	xsd:string
obo:MONDO_0002039	skos:altLabel	organic mental disorder	xsd:string
obo:MONDO_0002039	skos:altLabel	cognitive disorder	xsd:string
obo:MONDO_0002039	skos:altLabel	cognitive disease	xsd:string
bmir-radx:nih_pregnancy	skos:altLabel	PREGSTAT	xsd:string
bmir-radx:nih_pregnancy	skos:altLabel	Pregnancy Status	xsd:string
evs:C159659	skos:altLabel	Transplantation Recipient	xsd:string
evs:C159659	skos:altLabel	Transplant Recipient	xsd:string
obo:MONDO_0003799	skos:altLabel	conjunctiva inflammation	xsd:string
obo:MONDO_0003799	skos:altLabel	Madras eye	xsd:string
obo:MONDO_0003799	skos:altLabel	conjunctivitis (disease)	xsd:string
obo:MONDO_0003799	skos:altLabel	inflammation of conjunctiva	xsd:string
obo:MONDO_0003799	skos:altLabel	conjunctivitis	xsd:string
obo:MONDO_0003799	skos:altLabel	pink eye	xsd:string
bmir-radx:nih_obesity	skos:altLabel	obesity disease	xsd:string
bmir-radx:nih_obesity	skos:altLabel	obesity	xsd:string
obo:MONDO_0002567	skos:altLabel	tracheal disorder	xsd:string
obo:MONDO_0002567	skos:altLabel	disease of trachea	xsd:string
obo:MONDO_0002567	skos:altLabel	trachea disease or disorder	xsd:string
obo:MONDO_0002567	skos:altLabel	disease or disorder of trachea	xsd:string
obo:MONDO_0002567	skos:altLabel	trachea disease	xsd:string
obo:MONDO_0002567	skos:altLabel	disorder of trachea	xsd:string
evs:C16745	skos:altLabel	Insurance	xsd:string
obo:MONDO_0021146	skos:altLabel	cephalgia syndrome	xsd:string
obo:MONDO_0021146	skos:altLabel	chronic headaches	xsd:string
obo:MONDO_0021146	skos:altLabel	headache syndromes	xsd:string
obo:MONDO_0021146	skos:altLabel	headache disorder	xsd:string
obo:MONDO_0021146	skos:altLabel	headaches, chronic daily	xsd:string
obo:MONDO_0021146	skos:altLabel	headache, chronic	xsd:string
obo:MONDO_0021146	skos:altLabel	headache syndrome	xsd:string
obo:MONDO_0021146	skos:altLabel	intractable headaches	xsd:string
obo:MONDO_0021146	skos:altLabel	headaches, chronic	xsd:string
obo:MONDO_0021146	skos:altLabel	chronic daily headache	xsd:string
obo:MONDO_0021146	skos:altLabel	headache, chronic daily	xsd:string
obo:MONDO_0021146	skos:altLabel	syndrome, headache	xsd:string
obo:MONDO_0021146	skos:altLabel	headaches, intractable	xsd:string
obo:MONDO_0021146	skos:altLabel	chronic headache	xsd:string
obo:MONDO_0021146	skos:altLabel	intractable headache	xsd:string
obo:MONDO_0021146	skos:altLabel	daily headaches, chronic	xsd:string
obo:MONDO_0021146	skos:altLabel	chronic daily headaches	xsd:string
obo:MONDO_0021146	skos:altLabel	daily headache, chronic	xsd:string
obo:MONDO_0021146	skos:altLabel	cephalgia syndromes	xsd:string
obo:MONDO_0021146	skos:altLabel	headache, intractable	xsd:string
bmir-radx:nih_chronic_kidney_disease_treatment	skos:altLabel	kidney disease, chronic	xsd:string
bmir-radx:nih_chronic_kidney_disease_treatment	skos:altLabel	chronic renal insufficiency	xsd:string
bmir-radx:nih_chronic_kidney_disease_treatment	skos:altLabel	chronic renal disease	xsd:string
bmir-radx:nih_chronic_kidney_disease_treatment	skos:altLabel	chronic kidney disease	xsd:string
bmir-radx:nih_chronic_kidney_disease_treatment	skos:altLabel	renal failure - chronic	xsd:string
bmir-radx:nih_chronic_kidney_disease_treatment	skos:altLabel	CKD	xsd:string
bmir-radx:nih_chronic_kidney_disease_treatment	skos:altLabel	CKD - chronic kidney disease	xsd:string
bmir-radx:nih_chronic_kidney_disease_treatment	skos:altLabel	chronic renal failure syndrome	xsd:string
evs:C20188	skos:altLabel	social circumstances	xsd:string
evs:C20188	skos:altLabel	Social Circumstances	xsd:string
obo:MONDO_0013600	skos:altLabel	insomnia (disease)	xsd:string
obo:MONDO_0013600	skos:altLabel	DSPS	xsd:string
obo:MONDO_0013600	skos:altLabel	delayed sleep phase syndrome, susceptibility to	xsd:string
obo:MONDO_0013600	skos:altLabel	DSPD	xsd:string
obo:MONDO_0013600	skos:altLabel	insomnia	xsd:string
obo:MONDO_0013600	skos:altLabel	delayed sleep phase disorder, susceptibility to	xsd:string
bmir-radx:nih_migraines	skos:altLabel	migraine variant	xsd:string
bmir-radx:nih_migraines	skos:altLabel	migraine	xsd:string
bmir-radx:nih_migraines	skos:altLabel	migraine with or without aura	xsd:string
bmir-radx:nih_migraines	skos:altLabel	migraine headache	xsd:string
bmir-radx:nih_migraines	skos:altLabel	migraine disorder	xsd:string
evs:C173398	skos:altLabel	Trouble or DIfficulty	xsd:string
evs:C173398	skos:altLabel	Have Trouble or Difficulty Question	xsd:string
evs:C178942	skos:altLabel	Immunosuppressive_conditions	xsd:string
evs:C178942	skos:altLabel	Immunosuppressive Disorder	xsd:string
evs:C43431	skos:altLabel	General activity	xsd:string
evs:C43431	skos:altLabel	Activity	xsd:string
bmir-radx:nih_olfactory	skos:altLabel	loss of taste	xsd:string
obo:MONDO_0005009	skos:altLabel	weak heart	xsd:string
obo:MONDO_0005009	skos:altLabel	heart failure, congestive	xsd:string
obo:MONDO_0005009	skos:altLabel	failure, congestive heart	xsd:string
obo:MONDO_0005009	skos:altLabel	cardiac failure, congestive	xsd:string
obo:MONDO_0005009	skos:altLabel	CHF	xsd:string
obo:MONDO_0005009	skos:altLabel	congestive heart disease	xsd:string
obo:MONDO_0005108	skos:altLabel	viral disorder	xsd:string
obo:MONDO_0005108	skos:altLabel	virus infection	xsd:string
obo:MONDO_0005108	skos:altLabel	Viruses infection	xsd:string
obo:MONDO_0005108	skos:altLabel	viral infection	xsd:string
obo:MONDO_0005108	skos:altLabel	Viruses infectious disease	xsd:string
obo:MONDO_0005108	skos:altLabel	infection, viral	xsd:string
obo:MONDO_0005108	skos:altLabel	viral disease	xsd:string
obo:MONDO_0005108	skos:altLabel	Viruses caused disease or disorder	xsd:string
obo:MONDO_0005108	skos:altLabel	infections, Viruses	xsd:string
obo:MONDO_0005108	skos:altLabel	Viruses disease or disorder	xsd:string
obo:NCIT_C17005	skos:altLabel	subpopulation	xsd:string
evs:C16326	skos:altLabel	Behavioral	xsd:string
evs:C16326	skos:altLabel	Attitude	xsd:string
evs:C16326	skos:altLabel	Behavior	xsd:string
evs:C16326	skos:altLabel	Conduct	xsd:string
bmir-radx:nih_appetite	skos:altLabel	inappetence	xsd:string
bmir-radx:nih_appetite	skos:altLabel	lack of appetite	xsd:string
bmir-radx:nih_appetite	skos:altLabel	poor appetite	xsd:string
obo:MONDO_0004425	skos:altLabel	overactive thyroid	xsd:string
bmir-radx:nih_neurological_condition	skos:altLabel	neurologic disease	xsd:string
bmir-radx:nih_neurological_condition	skos:altLabel	disease or disorder of nervous system	xsd:string
bmir-radx:nih_neurological_condition	skos:altLabel	neurological disorder	xsd:string
bmir-radx:nih_neurological_condition	skos:altLabel	nervous system disease or disorder	xsd:string
bmir-radx:nih_neurological_condition	skos:altLabel	disease of nervous system	xsd:string
bmir-radx:nih_neurological_condition	skos:altLabel	neurologic disorder	xsd:string
bmir-radx:nih_neurological_condition	skos:altLabel	disorder of nervous system	xsd:string
bmir-radx:nih_neurological_condition	skos:altLabel	neurological disease	xsd:string
bmir-radx:nih_neurological_condition	skos:altLabel	nervous system disease	xsd:string
bmir-radx:nih_neurological_condition	skos:altLabel	nervous system disorder	xsd:string
evs:C100104	skos:altLabel	Signs or Symptoms	xsd:string
evs:C100104	skos:altLabel	DESC	xsd:string
evs:C100104	skos:altLabel	Clinical Finding	xsd:string
evs:C100104	skos:altLabel	Clinical Signs or Symptoms	xsd:string
evs:C100104	skos:altLabel	Sign or Symptom	xsd:string
evs:C100104	skos:altLabel	CLINICAL FINDING	xsd:string
evs:C100104	skos:altLabel	Clinical Signs	xsd:string
evs:C100104	skos:altLabel	CLINICAL SIGNS	xsd:string
obo:MONDO_0004975	skos:altLabel	AD	xsd:string
obo:MONDO_0004975	skos:altLabel	Alzheimer's disease	xsd:string
obo:MONDO_0004975	skos:altLabel	Alzheimer disease, familial	xsd:string
obo:MONDO_0004975	skos:altLabel	Alzheimers disease	xsd:string
obo:MONDO_0004975	skos:altLabel	presenile and senile dementia	xsd:string
obo:MONDO_0004975	skos:altLabel	Alzheimer disease	xsd:string
obo:MONDO_0004975	skos:altLabel	Alzheimers dementia	xsd:string
obo:MONDO_0004975	skos:altLabel	Alzheimer dementia	xsd:string
obo:MONDO_0004975	skos:altLabel	Alzheimer's dementia	xsd:string
obo:MONDO_0024643	skos:altLabel	disease of myocardium	xsd:string
obo:MONDO_0024643	skos:altLabel	disorder of heart muscle	xsd:string
obo:MONDO_0024643	skos:altLabel	myocardium disease or disorder	xsd:string
obo:MONDO_0024643	skos:altLabel	myocardial disorder	xsd:string
obo:MONDO_0024643	skos:altLabel	disease or disorder of myocardium	xsd:string
obo:MONDO_0024643	skos:altLabel	disorder of myocardium	xsd:string
obo:MONDO_0024643	skos:altLabel	myocardium disease	xsd:string
obo:MONDO_0024643	skos:altLabel	myocardial disease	xsd:string
evs:C25621	skos:altLabel	Postal code	xsd:string
evs:C25621	skos:altLabel	Postal Code	xsd:string
evs:C25720	skos:altLabel	Zip Code	xsd:string
evs:C25720	skos:altLabel	ZIP	xsd:string
bmir-radx:nih_other_chronic_cond	skos:altLabel	Chronic Disease	xsd:string
evs:C173045	skos:altLabel	Ability To	xsd:string
evs:C173045	skos:altLabel	Ability Question	xsd:string
evs:C130200	skos:altLabel	Solid Organ Transplantation Recipient	xsd:string
evs:C130200	skos:altLabel	Solid Organ Transplant Recipient	xsd:string
evs:C171087	skos:altLabel	Person/Individual Attribute	xsd:string
bmir-radx:nih_anxiety	skos:altLabel	anxiety	xsd:string
bmir-radx:nih_anxiety	skos:altLabel	harm avoidance	xsd:string
bmir-radx:nih_anxiety	skos:altLabel	anxiety-related personality traits	xsd:string
bmir-radx:nih_fever_chills	skos:altLabel	pyrexia	xsd:string
obo:MONDO_0005546	skos:altLabel	fibromyalgia syndrome	xsd:string
obo:MONDO_0005546	skos:altLabel	fibromyalgia	xsd:string
obo:MONDO_0002356	skos:altLabel	disorder of pancreas	xsd:string
obo:MONDO_0002356	skos:altLabel	disease of pancreas	xsd:string
obo:MONDO_0002356	skos:altLabel	pancreatic disorder	xsd:string
obo:MONDO_0002356	skos:altLabel	diseases, pancreatic	xsd:string
obo:MONDO_0002356	skos:altLabel	pancreas disease or disorder	xsd:string
obo:MONDO_0002356	skos:altLabel	disease, pancreatic	xsd:string
obo:MONDO_0002356	skos:altLabel	disease or disorder of pancreas	xsd:string
obo:MONDO_0002356	skos:altLabel	pancreas disease	xsd:string
obo:MONDO_0002356	skos:altLabel	pancreatic disease	xsd:string
obo:MONDO_0011057	skos:altLabel	CVA	xsd:string
obo:MONDO_0011057	skos:altLabel	cerebrovascular accident	xsd:string
obo:MONDO_0011057	skos:altLabel	cerebrovascular disease	xsd:string
obo:MONDO_0011057	skos:altLabel	stroke	xsd:string
obo:MONDO_0011057	skos:altLabel	cerebrovascular disorder	xsd:string
obo:MONDO_0011057	skos:altLabel	CVA (cerebral vascular accident)	xsd:string
obo:MONDO_0011057	skos:altLabel	cerebral infarction	xsd:string
evs:C3303	skos:altLabel	Pain (Various)	xsd:string
evs:C3303	skos:altLabel	Pain	xsd:string
evs:C3303	skos:altLabel	General Pain	xsd:string
evs:C17953	skos:altLabel	Educational Level	xsd:string
evs:C17953	skos:altLabel	Level of Education Attained	xsd:string
evs:C17953	skos:altLabel	Education Level	xsd:string
evs:C17953	skos:altLabel	education level	xsd:string
evs:C17953	skos:altLabel	education_level	xsd:string
evs:C17953	skos:altLabel	EDULEVEL	xsd:string
evs:C17953	skos:altLabel	Educational Attainment	xsd:string
evs:C17953	skos:altLabel	Education Level Completed	xsd:string
evs:C17953	skos:altLabel	Education	xsd:string
evs:C4876	skos:altLabel	symptom	xsd:string
evs:C4876	skos:altLabel	Symptom	xsd:string
evs:C4876	skos:altLabel	SYMPTOM	xsd:string
bmir-radx:nih_alcohol_frequency	skos:altLabel	alcohol_history	xsd:string
bmir-radx:nih_alcohol_frequency	skos:altLabel	Alcohol Use	xsd:string
bmir-radx:nih_alcohol_frequency	skos:altLabel	alcohol use, unspecified	xsd:string
bmir-radx:nih_alcohol_frequency	skos:altLabel	Alcohol Consumption	xsd:string
bmir-radx:nih_alcohol_frequency	skos:altLabel	alcohol misuse	xsd:string
bmir-radx:nih_alcohol_frequency	skos:altLabel	alcohol abuse	xsd:string
bmir-radx:nih_alcohol_frequency	skos:altLabel	alcohol history	xsd:string
bmir-radx:nih_alcohol_frequency	skos:altLabel	Alcohol Use History	xsd:string
bmir-radx:nih_alcohol_frequency	skos:altLabel	Alcohol History	xsd:string
obo:MONDO_0021166	skos:altLabel	anatomical structure inflammation	xsd:string
obo:MONDO_0021166	skos:altLabel	inflammation of anatomical structure	xsd:string
obo:MONDO_0021166	skos:altLabel	inflammatory disease	xsd:string
obo:MONDO_0021166	skos:altLabel	inflammatory disorder	xsd:string
evs:C47796	skos:altLabel	Cholinergic Agonist	xsd:string
evs:C221	skos:altLabel	alkaloid	xsd:string
evs:C221	skos:altLabel	Alkaloids	xsd:string
evs:C221	skos:altLabel	Alkaloid	xsd:string
evs:C35553	skos:altLabel	Abnormal Blood Chemistry and Hematology Test Result	xsd:string
bmir-radx:nih_ibd	skos:altLabel	inflammatory bowel disease	xsd:string
bmir-radx:nih_ibd	skos:altLabel	autoimmune bowel disorder	xsd:string
bmir-radx:nih_ibd	skos:altLabel	IBD	xsd:string
evs:C26940	skos:altLabel	chronic pain	xsd:string
evs:C26940	skos:altLabel	Chronic Pain	xsd:string
evs:C2962	skos:altLabel	Seizures	xsd:string
evs:C2962	skos:altLabel	Seizure	xsd:string
evs:C2962	skos:altLabel	seizure	xsd:string
evs:C2962	skos:altLabel	Convulsion/Seizure	xsd:string
evs:C2962	skos:altLabel	Unspecified convulsions	xsd:string
evs:C2962	skos:altLabel	Convulsion	xsd:string
evs:C68751	skos:altLabel	Smoker	xsd:string
evs:C68751	skos:altLabel	Current or Former Smoker	xsd:string
bmir-radx:nih_othermh	skos:altLabel	Psychiatric disorder	xsd:string
bmir-radx:nih_othermh	skos:altLabel	Psychiatric disease	xsd:string
bmir-radx:nih_othermh	skos:altLabel	mental dysfunction	xsd:string
bmir-radx:nih_othermh	skos:altLabel	mental disorder	xsd:string
bmir-radx:nih_othermh	skos:altLabel	disease of mental health	xsd:string
bmir-radx:nih_othermh	skos:altLabel	mental illness	xsd:string
obo:MONDO_0004335	skos:altLabel	disease or disorder of digestive system	xsd:string
obo:MONDO_0004335	skos:altLabel	git disease	xsd:string
obo:MONDO_0004335	skos:altLabel	digestive system disease or disorder	xsd:string
obo:MONDO_0004335	skos:altLabel	alimentary system disease	xsd:string
obo:MONDO_0004335	skos:altLabel	gastroenteropathy	xsd:string
obo:MONDO_0004335	skos:altLabel	gastroenterological system disorder	xsd:string
obo:MONDO_0004335	skos:altLabel	disorder of digestive system	xsd:string
obo:MONDO_0004335	skos:altLabel	digestive disease	xsd:string
obo:MONDO_0004335	skos:altLabel	gastrointestinal system disease	xsd:string
obo:MONDO_0004335	skos:altLabel	stomach or intestinal disorder	xsd:string
obo:MONDO_0004335	skos:altLabel	gastroenterological system disease	xsd:string
obo:MONDO_0004335	skos:altLabel	disease of digestive system	xsd:string
obo:MONDO_0004335	skos:altLabel	gastrointestinal disorder	xsd:string
obo:MONDO_0004335	skos:altLabel	digestive system disorder	xsd:string
obo:MONDO_0004335	skos:altLabel	gastrointestinal disease	xsd:string
obo:MONDO_0004335	skos:altLabel	gastrointestinal system disorder	xsd:string
obo:MONDO_0004335	skos:altLabel	digestive system disease	xsd:string
obo:MONDO_0002267	skos:altLabel	respiratory airway obstruction	xsd:string
obo:MONDO_0002025	skos:altLabel	mental disorder	xsd:string
obo:MONDO_0002025	skos:altLabel	mental dysfunction	xsd:string
obo:MONDO_0002025	skos:altLabel	disease of mental health	xsd:string
obo:MONDO_0002025	skos:altLabel	Psychiatric disorder	xsd:string
obo:MONDO_0002025	skos:altLabel	mental illness	xsd:string
obo:MONDO_0002025	skos:altLabel	Psychiatric disease	xsd:string
evs:C16203	skos:altLabel	Clinical or Research Activity	xsd:string
evs:C36278	skos:altLabel	Finding by Site or System	xsd:string
obo:MONDO_0004995	skos:altLabel	cardiovascular disorder	xsd:string
obo:MONDO_0004995	skos:altLabel	cardiovascular disease	xsd:string
obo:MONDO_0004995	skos:altLabel	cardiovascular system disease	xsd:string
obo:MONDO_0004995	skos:altLabel	cardiovascular system disease or disorder	xsd:string
obo:MONDO_0004995	skos:altLabel	cardiovascular disease (CVD)	xsd:string
obo:MONDO_0004995	skos:altLabel	disease or disorder of cardiovascular system	xsd:string
obo:MONDO_0004995	skos:altLabel	disorder of cardiovascular system	xsd:string
obo:MONDO_0004995	skos:altLabel	circulatory system disease	xsd:string
obo:MONDO_0004995	skos:altLabel	disease of subdivision of hemolymphoid system	xsd:string
obo:MONDO_0004995	skos:altLabel	disease of cardiovascular system	xsd:string
obo:MONDO_0045024	skos:altLabel	neoplasm	xsd:string
obo:MONDO_0045024	skos:altLabel	cell proliferation disorder	xsd:string
obo:MONDO_0022034	skos:altLabel	Lentivirus Infection	xsd:string
obo:MONDO_0022034	skos:altLabel	Infection, Lentivirus	xsd:string
obo:MONDO_0022034	skos:altLabel	Infections, Lentivirus	xsd:string
obo:MONDO_0022034	skos:altLabel	Lentivirus Infections	xsd:string
obo:MONDO_0022034	skos:altLabel	Disease caused by Lentivirus	xsd:string
obo:MONDO_0022034	skos:altLabel	Disease due to Lentivirus	xsd:string
obo:MONDO_0024575	skos:altLabel	complication, pregnancy	xsd:string
obo:MONDO_0024575	skos:altLabel	Complications, pregnancy	xsd:string
obo:MONDO_0024575	skos:altLabel	disorder of pregnancy	xsd:string
obo:MONDO_0024575	skos:altLabel	pregnancy disease	xsd:string
obo:MONDO_0024575	skos:altLabel	disorder of pregnancy, childbirth, or puerperium	xsd:string
obo:MONDO_0024575	skos:altLabel	pregnancy disorder	xsd:string
obo:MONDO_0024575	skos:altLabel	pregnancy complication	xsd:string
obo:MONDO_0024575	skos:altLabel	complication of pregnancy or childbirth	xsd:string
obo:MONDO_0000001	skos:altLabel	condition	xsd:string
obo:MONDO_0000001	skos:altLabel	disease	xsd:string
obo:MONDO_0000001	skos:altLabel	disease or disorder, non-neoplastic	xsd:string
obo:MONDO_0000001	skos:altLabel	diseases and disorders	xsd:string
obo:MONDO_0000001	skos:altLabel	other disease	xsd:string
obo:MONDO_0000001	skos:altLabel	diseases	xsd:string
obo:MONDO_0000001	skos:altLabel	disease or disorder	xsd:string
obo:MONDO_0000001	skos:altLabel	medical condition	xsd:string
obo:MONDO_0000001	skos:altLabel	disorders	xsd:string
obo:MONDO_0000001	skos:altLabel	disorder	xsd:string
obo:MONDO_0011122	skos:altLabel	obesity disease	xsd:string
obo:MONDO_0011122	skos:altLabel	obesity	xsd:string
obo:MONDO_0000771	skos:altLabel	allergic respiratory system disease	xsd:string
obo:MONDO_0000771	skos:altLabel	respiratory allergy	xsd:string
obo:MONDO_0000771	skos:altLabel	airway allergy	xsd:string
obo:MONDO_0000771	skos:altLabel	allergic form of respiratory system disease	xsd:string
obo:MONDO_0021682	skos:altLabel	viral venereal diseases	xsd:string
obo:MONDO_0021682	skos:altLabel	venereal disease, viral	xsd:string
obo:MONDO_0021682	skos:altLabel	disease, viral venereal	xsd:string
obo:MONDO_0021682	skos:altLabel	viral sexually Transmitted diseases	xsd:string
obo:MONDO_0021682	skos:altLabel	sexually Transmitted disease, viral	xsd:string
obo:MONDO_0021682	skos:altLabel	diseases, viral venereal	xsd:string
obo:MONDO_0021682	skos:altLabel	venereal diseases, viral	xsd:string
obo:MONDO_0021682	skos:altLabel	viral sexually transmitted disease	xsd:string
obo:MONDO_0021682	skos:altLabel	viral venereal disease	xsd:string
obo:MONDO_0044991	skos:altLabel	disease of upper digestive tract	xsd:string
obo:MONDO_0044991	skos:altLabel	disorder of upper gastrointestinal tract	xsd:string
obo:MONDO_0044991	skos:altLabel	upper digestive tract disease or disorder	xsd:string
obo:MONDO_0044991	skos:altLabel	upper gastrointestinal tract disease	xsd:string
obo:MONDO_0044991	skos:altLabel	disorder of upper digestive tract	xsd:string
obo:MONDO_0044991	skos:altLabel	disease or disorder of upper digestive tract	xsd:string
obo:MONDO_0005039	skos:altLabel	reproductive system disorder	xsd:string
obo:MONDO_0005039	skos:altLabel	disease or disorder of reproductive system	xsd:string
obo:MONDO_0005039	skos:altLabel	reproductive system disease or disorder	xsd:string
obo:MONDO_0005039	skos:altLabel	reproductive disease	xsd:string
obo:MONDO_0005039	skos:altLabel	disease of reproductive system	xsd:string
obo:MONDO_0005039	skos:altLabel	genital system disease	xsd:string
obo:MONDO_0005039	skos:altLabel	disorder of reproductive system	xsd:string
obo:MONDO_0005039	skos:altLabel	genital disorders	xsd:string
obo:MONDO_0005039	skos:altLabel	reproductive system disease	xsd:string
bmir-radx:nih_smoking_yn	skos:altLabel	Smoking	xsd:string
bmir-radx:nih_smoking_yn	skos:altLabel	Tobacco Smoking	xsd:string
bmir-radx:nih_smoking_yn	skos:altLabel	Tobacco, Smoking	xsd:string
bmir-radx:nih_dress_bathe	skos:altLabel	Dressing Ability	xsd:string
bmir-radx:nih_dress_bathe	skos:altLabel	Dressing	xsd:string
obo:MONDO_0005578	skos:altLabel	skeletal joint inflammation	xsd:string
obo:MONDO_0005578	skos:altLabel	inflammation of skeletal joint	xsd:string
obo:MONDO_0005578	skos:altLabel	arthritis	xsd:string
obo:MONDO_0005578	skos:altLabel	inflammatory disorder of joint	xsd:string
evs:C17468	skos:altLabel	Socioeconomic Status	xsd:string
evs:C17468	skos:altLabel	Socioeconomic Factors	xsd:string
evs:C17468	skos:altLabel	Measured Social Factor	xsd:string
evs:C3367	skos:altLabel	Finding	xsd:string
evs:C3367	skos:altLabel	finding	xsd:string
evs:C3367	skos:altLabel	Observable Entity	xsd:string
evs:C19700	skos:altLabel	Cancer Patient	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	non-insulin-dependent diabetes mellitus	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	diabetes mellitus, type II, susceptibility to	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	adult-onset diabetes	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	type 2 diabetes mellitus, susceptibility to	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	NIDDM	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	type 2 diabetes mellitus	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	type 2 diabetes	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	diabetes mellitus, type 2, protection against	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	maturity-onset diabetes	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	diabetes mellitus, type II	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	insulin resistance, susceptibility to	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	type 2 diabetes mellitus non-insulin dependent	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	diabetes mellitus, noninsulin-dependent	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	hypertension, insulin resistance-related, susceptibility to	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	diabetes mellitus, noninsulin-dependent, 2	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	diabetes mellitis type 2	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	insulin resistance, severe, digenic	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	diabetes mellitus, type 2, susceptibility to	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	noninsulin dependent diabetes	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	type II diabetes	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	diabetes, type 2	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	diabetes mellitus, type 2	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	T2DM - type 2 diabetes mellitus	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	diabetes mellitus, non-insulin-dependent, susceptibility to	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	non-insulin dependent diabetes mellitus	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	diabetes mellitus, noninsulin-dependent, susceptibility to	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	diabetes mellitis type II	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	non-insulin dependent diabetes	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	adult onset diabetes	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	noninsulin-dependent diabetes mellitus	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	diabetes mellitus, noninsulin-dependent, association with	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	diabetes mellitus, noninsulin-dependent, late onset	xsd:string
bmir-radx:nih_t2dm	skos:altLabel	type II diabetes mellitus	xsd:string
