subject	predicate	object	datatype
obo:MONDO_0005559	rdfs:seeAlso	bmir-radx:nih_neurodegenerative	_IRI
obo:MONDO_0005559	rdfs:seeAlso	bmir-radx:nih_alz	_IRI
obo:MONDO_0005559	rdfs:seeAlso	bmir-radx:nih_ms	_IRI
obo:MONDO_0002039	rdfs:seeAlso	bmir-radx:nih_memory	_IRI
obo:MONDO_0002039	rdfs:seeAlso	bmir-radx:nih_alz	_IRI
bmir-radx:nih_immunosuppressive_condition_97	rdfs:seeAlso	bmir-radx:nih_immunosuppressive_condition	_IRI
bmir-radx:nih_balance_0	rdfs:seeAlso	bmir-radx:nih_balance	_IRI
bmir-radx:nih_chronic_kidney_disease_99	rdfs:seeAlso	bmir-radx:nih_chronic_kidney_disease	_IRI
bmir-radx:nih_pregnancy	rdfs:seeAlso	bmir-radx:nih_pregnancy_1	_IRI
bmir-radx:nih_pregnancy	rdfs:seeAlso	bmir-radx:nih_pregnancy_99	_IRI
bmir-radx:nih_pregnancy	rdfs:seeAlso	bmir-radx:nih_pregnancy_0	_IRI
bmir-radx:nih_pregnancy	rdfs:seeAlso	bmir-radx:nih_pregnancy_98	_IRI
bmir-radx:nih_pregnancy	rdfs:seeAlso	evs:C69218	_IRI
evs:C159659	rdfs:seeAlso	bmir-radx:nih_immuno_compromised_solid_organ	_IRI
obo:MONDO_0003799	rdfs:seeAlso	bmir-radx:nih_conjunctivitis	_IRI
bmir-radx:nih_obesity	rdfs:seeAlso	bmir-radx:nih_obesity_99	_IRI
bmir-radx:nih_obesity	rdfs:seeAlso	bmir-radx:nih_obesity_1	_IRI
bmir-radx:nih_obesity	rdfs:seeAlso	bmir-radx:nih_obesity_98	_IRI
bmir-radx:nih_obesity	rdfs:seeAlso	bmir-radx:nih_obesity_0	_IRI
bmir-radx:nih_obesity	rdfs:seeAlso	bmir-radx:nih_obesity_97	_IRI
bmir-radx:nih_obesity	rdfs:seeAlso	obo:MONDO_0011122	_IRI
bmir-radx:nih_race_98	rdfs:seeAlso	bmir-radx:nih_race	_IRI
bmir-radx:nih_muscle_ache	rdfs:seeAlso	bmir-radx:nih_muscle_ache_1	_IRI
bmir-radx:nih_muscle_ache	rdfs:seeAlso	obo:SYMP_0000626	_IRI
bmir-radx:nih_muscle_ache	rdfs:seeAlso	bmir-radx:nih_muscle_ache_0	_IRI
bmir-radx:nih_muscle_ache	rdfs:seeAlso	bmir-radx:nih_muscle_ache_99	_IRI
bmir-radx:nih_muscle_ache	rdfs:seeAlso	bmir-radx:nih_muscle_ache_98	_IRI
bmir-radx:nih_muscle_ache	rdfs:seeAlso	bmir-radx:nih_muscle_ache_97	_IRI
obo:MONDO_0002567	rdfs:seeAlso	bmir-radx:nih_copd	_IRI
obo:MONDO_0002567	rdfs:seeAlso	bmir-radx:nih_copd_plus	_IRI
bmir-radx:nih_red_eyes_97	rdfs:seeAlso	bmir-radx:nih_red_eyes	_IRI
bmir-radx:nih_asthma_0	rdfs:seeAlso	bmir-radx:nih_asthma	_IRI
bmir-radx:nih_numb_extremities_97	rdfs:seeAlso	bmir-radx:nih_numb_extremities	_IRI
evs:C16745	rdfs:seeAlso	bmir-radx:nih_insurance	_IRI
obo:MONDO_0021146	rdfs:seeAlso	bmir-radx:nih_migraines	_IRI
bmir-radx:nih_chronic_kidney_disease_treatment	rdfs:seeAlso	bmir-radx:nih_chronic_kidney_disease_treatment_1	_IRI
bmir-radx:nih_chronic_kidney_disease_treatment	rdfs:seeAlso	bmir-radx:nih_chronic_kidney_disease_treatment_3	_IRI
bmir-radx:nih_chronic_kidney_disease_treatment	rdfs:seeAlso	bmir-radx:nih_chronic_kidney_disease_treatment_0	_IRI
bmir-radx:nih_chronic_kidney_disease_treatment	rdfs:seeAlso	bmir-radx:nih_chronic_kidney_disease_treatment_2	_IRI
bmir-radx:nih_chronic_kidney_disease_treatment	rdfs:seeAlso	obo:MONDO_0005300	_IRI
bmir-radx:nih_chronic_kidney_disease_treatment	rdfs:seeAlso	bmir-radx:nih_chronic_kidney_disease_treatment_77	_IRI
bmir-radx:nih_gerd_97	rdfs:seeAlso	bmir-radx:nih_gerd	_IRI
evs:C20188	rdfs:seeAlso	bmir-radx:nih_education_yrs	_IRI
evs:C20188	rdfs:seeAlso	bmir-radx:nih_education	_IRI
bmir-radx:nih_sleep_apnea_98	rdfs:seeAlso	bmir-radx:nih_sleep_apnea	_IRI
obo:MONDO_0013600	rdfs:seeAlso	bmir-radx:nih_insomnia	_IRI
bmir-radx:nih_throat_congestion_nose_97	rdfs:seeAlso	bmir-radx:nih_throat_congestion_nose	_IRI
bmir-radx:nih_migraines	rdfs:seeAlso	bmir-radx:nih_migraines_1	_IRI
bmir-radx:nih_migraines	rdfs:seeAlso	bmir-radx:nih_migraines_98	_IRI
bmir-radx:nih_migraines	rdfs:seeAlso	obo:MONDO_0005277	_IRI
bmir-radx:nih_migraines	rdfs:seeAlso	bmir-radx:nih_migraines_0	_IRI
bmir-radx:nih_migraines	rdfs:seeAlso	bmir-radx:nih_migraines_97	_IRI
bmir-radx:nih_migraines	rdfs:seeAlso	bmir-radx:nih_migraines_99	_IRI
evs:C173398	rdfs:seeAlso	bmir-radx:nih_walk_climb	_IRI
bmir-radx:nih_cld_bpd_97	rdfs:seeAlso	bmir-radx:nih_cld_bpd	_IRI
evs:C178942	rdfs:seeAlso	bmir-radx:nih_immunosuppressive_condition	_IRI
evs:C43431	rdfs:seeAlso	bmir-radx:nih_alcohol_yn	_IRI
evs:C43431	rdfs:seeAlso	bmir-radx:nih_vaping_yn	_IRI
evs:C43431	rdfs:seeAlso	bmir-radx:nih_dress_bathe	_IRI
evs:C43431	rdfs:seeAlso	bmir-radx:nih_cig_smoke_freq	_IRI
evs:C43431	rdfs:seeAlso	bmir-radx:nih_nicotine_yn	_IRI
evs:C43431	rdfs:seeAlso	bmir-radx:nih_lifetime_use_alcohol	_IRI
evs:C43431	rdfs:seeAlso	bmir-radx:nih_walk_climb	_IRI
evs:C43431	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
evs:C43431	rdfs:seeAlso	bmir-radx:nih_tobacco	_IRI
evs:C43431	rdfs:seeAlso	bmir-radx:nih_alcohol_frequency	_IRI
evs:C43431	rdfs:seeAlso	bmir-radx:nih_errand	_IRI
evs:C43431	rdfs:seeAlso	bmir-radx:nih_substance_use	_IRI
evs:C43431	rdfs:seeAlso	bmir-radx:nih_alcohol_yrs	_IRI
evs:C43431	rdfs:seeAlso	bmir-radx:nih_smoking_yn	_IRI
bmir-radx:nih_olfactory	rdfs:seeAlso	bmir-radx:nih_olfactory_0	_IRI
bmir-radx:nih_olfactory	rdfs:seeAlso	bmir-radx:nih_olfactory_1	_IRI
bmir-radx:nih_olfactory	rdfs:seeAlso	bmir-radx:nih_olfactory_99	_IRI
bmir-radx:nih_olfactory	rdfs:seeAlso	bmir-radx:nih_olfactory_97	_IRI
bmir-radx:nih_olfactory	rdfs:seeAlso	obo:SYMP_0020004	_IRI
bmir-radx:nih_olfactory	rdfs:seeAlso	bmir-radx:nih_olfactory_98	_IRI
bmir-radx:nih_nausea_vomiting_diarrhea_99	rdfs:seeAlso	bmir-radx:nih_nausea_vomiting_diarrhea	_IRI
obo:MONDO_0005009	rdfs:seeAlso	bmir-radx:nih_chf	_IRI
obo:MONDO_0005009	rdfs:seeAlso	bmir-radx:nih_chd	_IRI
bmir-radx:nih_insomnia_0	rdfs:seeAlso	bmir-radx:nih_insomnia	_IRI
bmir-radx:nih_wheezing_1	rdfs:seeAlso	bmir-radx:nih_wheezing	_IRI
bmir-radx:nih_neuro_shakes_98	rdfs:seeAlso	bmir-radx:nih_neuro_shakes	_IRI
bmir-radx:nih_insurance_2	rdfs:seeAlso	bmir-radx:nih_insurance	_IRI
bmir-radx:nih_errand_99	rdfs:seeAlso	bmir-radx:nih_errand	_IRI
obo:MONDO_0005108	rdfs:seeAlso	bmir-radx:nih_hiv	_IRI
bmir-radx:nih_diff_breath_value	rdfs:seeAlso	bmir-radx:nih_diff_breath	_IRI
obo:NCIT_C17005	rdfs:seeAlso	bmir-radx:nih_race	_IRI
bmir-radx:nih_diff_breath_1	rdfs:seeAlso	bmir-radx:nih_diff_breath	_IRI
bmir-radx:nih_hiv_99	rdfs:seeAlso	bmir-radx:nih_hiv	_IRI
bmir-radx:nih_blind_99	rdfs:seeAlso	bmir-radx:nih_blind	_IRI
bmir-radx:nih_ibs_value	rdfs:seeAlso	bmir-radx:nih_ibs	_IRI
bmir-radx:nih_stroke_value	rdfs:seeAlso	bmir-radx:nih_stroke	_IRI
evs:C16326	rdfs:seeAlso	bmir-radx:nih_smoking_yn	_IRI
evs:C16326	rdfs:seeAlso	bmir-radx:nih_substance_use	_IRI
evs:C16326	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
evs:C16326	rdfs:seeAlso	bmir-radx:nih_lifetime_use_alcohol	_IRI
evs:C16326	rdfs:seeAlso	bmir-radx:nih_tobacco	_IRI
evs:C16326	rdfs:seeAlso	bmir-radx:nih_alcohol_yn	_IRI
evs:C16326	rdfs:seeAlso	bmir-radx:nih_vaping_yn	_IRI
evs:C16326	rdfs:seeAlso	bmir-radx:nih_alcohol_yrs	_IRI
evs:C16326	rdfs:seeAlso	bmir-radx:nih_alcohol_frequency	_IRI
bmir-radx:nih_appetite	rdfs:seeAlso	obo:SYMP_0000245	_IRI
bmir-radx:nih_appetite	rdfs:seeAlso	obo:SYMP_0000309	_IRI
bmir-radx:nih_appetite	rdfs:seeAlso	bmir-radx:nih_appetite_98	_IRI
bmir-radx:nih_appetite	rdfs:seeAlso	bmir-radx:nih_appetite_1	_IRI
bmir-radx:nih_appetite	rdfs:seeAlso	bmir-radx:nih_appetite_97	_IRI
bmir-radx:nih_appetite	rdfs:seeAlso	bmir-radx:nih_appetite_99	_IRI
bmir-radx:nih_appetite	rdfs:seeAlso	bmir-radx:nih_appetite_0	_IRI
obo:MONDO_0004425	rdfs:seeAlso	bmir-radx:nih_thyroid	_IRI
obo:NBO_0000131	rdfs:seeAlso	bmir-radx:nih_lifetime_use_alcohol	_IRI
obo:NBO_0000131	rdfs:seeAlso	bmir-radx:nih_alcohol_yrs	_IRI
obo:NBO_0000131	rdfs:seeAlso	bmir-radx:nih_alcohol_yn	_IRI
obo:NBO_0000131	rdfs:seeAlso	bmir-radx:nih_alcohol_frequency	_IRI
bmir-radx:nih_stroke_1	rdfs:seeAlso	bmir-radx:nih_stroke	_IRI
bmir-radx:nih_chronic_kidney_disease_98	rdfs:seeAlso	bmir-radx:nih_chronic_kidney_disease	_IRI
bmir-radx:nih_ibs_1	rdfs:seeAlso	bmir-radx:nih_ibs	_IRI
bmir-radx:nih_other_symp_value	rdfs:seeAlso	bmir-radx:nih_other_symp	_IRI
obo:NBO_0045000	rdfs:seeAlso	bmir-radx:nih_tobacco	_IRI
obo:NBO_0045000	rdfs:seeAlso	bmir-radx:nih_smoking_yn	_IRI
bmir-radx:nih_race_97	rdfs:seeAlso	bmir-radx:nih_race	_IRI
bmir-radx:nih_neurological_condition	rdfs:seeAlso	bmir-radx:nih_neurological_condition_99	_IRI
bmir-radx:nih_neurological_condition	rdfs:seeAlso	obo:MONDO_0005071	_IRI
bmir-radx:nih_neurological_condition	rdfs:seeAlso	bmir-radx:nih_neurological_condition_98	_IRI
bmir-radx:nih_neurological_condition	rdfs:seeAlso	bmir-radx:nih_neurological_condition_1	_IRI
bmir-radx:nih_neurological_condition	rdfs:seeAlso	bmir-radx:nih_neurological_condition_97	_IRI
bmir-radx:nih_neurological_condition	rdfs:seeAlso	bmir-radx:nih_neurological_condition_0	_IRI
bmir-radx:nih_other_symp_1	rdfs:seeAlso	bmir-radx:nih_other_symp	_IRI
evs:C100104	rdfs:seeAlso	bmir-radx:nih_rash_toes	_IRI
evs:C100104	rdfs:seeAlso	bmir-radx:nih_chronic_pain	_IRI
obo:PATO_0001708	rdfs:seeAlso	bmir-radx:nih_height_category	_IRI
obo:PATO_0001708	rdfs:seeAlso	bmir-radx:nih_height	_IRI
bmir-radx:nih_health_status_99	rdfs:seeAlso	bmir-radx:nih_health_status	_IRI
obo:MONDO_0004975	rdfs:seeAlso	bmir-radx:nih_alz	_IRI
obo:MONDO_0024643	rdfs:seeAlso	bmir-radx:nih_heart_attack	_IRI
obo:MONDO_0020023	rdfs:seeAlso	bmir-radx:nih_cld_bpd	_IRI
bmir-radx:nih_sleep_apnea_97	rdfs:seeAlso	bmir-radx:nih_sleep_apnea	_IRI
evs:C25621	rdfs:seeAlso	bmir-radx:nih_zip	_IRI
obo:MONDO_0020001	rdfs:seeAlso	bmir-radx:nih_cld_bpd	_IRI
evs:C25720	rdfs:seeAlso	bmir-radx:nih_zip	_IRI
bmir-radx:nih_autoimm_value	rdfs:seeAlso	bmir-radx:nih_autoimm	_IRI
bmir-radx:nih_other_chronic_cond	rdfs:seeAlso	bmir-radx:nih_other_chronic_cond_0	_IRI
bmir-radx:nih_other_chronic_cond	rdfs:seeAlso	bmir-radx:nih_other_chronic_cond_97	_IRI
bmir-radx:nih_other_chronic_cond	rdfs:seeAlso	bmir-radx:nih_other_chronic_cond_99	_IRI
bmir-radx:nih_other_chronic_cond	rdfs:seeAlso	evs:C165593	_IRI
bmir-radx:nih_other_chronic_cond	rdfs:seeAlso	bmir-radx:nih_other_chronic_cond_1	_IRI
bmir-radx:nih_other_chronic_cond	rdfs:seeAlso	bmir-radx:nih_other_chronic_cond_98	_IRI
evs:C173045	rdfs:seeAlso	bmir-radx:nih_walk_climb	_IRI
evs:C173045	rdfs:seeAlso	bmir-radx:nih_errand	_IRI
evs:C173045	rdfs:seeAlso	bmir-radx:nih_dress_bathe	_IRI
bmir-radx:nih_iv_drug_use_value	rdfs:seeAlso	bmir-radx:nih_iv_drug_use	_IRI
evs:C130200	rdfs:seeAlso	bmir-radx:nih_immuno_compromised_solid_organ	_IRI
evs:C171087	rdfs:seeAlso	bmir-radx:nih_vaping_yn	_IRI
evs:C171087	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
evs:C171087	rdfs:seeAlso	bmir-radx:nih_nicotine_yn	_IRI
evs:C171087	rdfs:seeAlso	bmir-radx:nih_employment	_IRI
evs:C171087	rdfs:seeAlso	bmir-radx:nih_cig_smoke_freq	_IRI
bmir-radx:nih_iv_drug_use_1	rdfs:seeAlso	bmir-radx:nih_iv_drug_use	_IRI
bmir-radx:nih_chronic_lung_disease_value	rdfs:seeAlso	bmir-radx:nih_chronic_lung_disease	_IRI
bmir-radx:nih_autoimm_1	rdfs:seeAlso	bmir-radx:nih_autoimm	_IRI
bmir-radx:nih_tobacco_99	rdfs:seeAlso	bmir-radx:nih_tobacco	_IRI
bmir-radx:nih_anxiety	rdfs:seeAlso	bmir-radx:nih_anxiety_1	_IRI
bmir-radx:nih_anxiety	rdfs:seeAlso	bmir-radx:nih_anxiety_99	_IRI
bmir-radx:nih_anxiety	rdfs:seeAlso	bmir-radx:nih_anxiety_98	_IRI
bmir-radx:nih_anxiety	rdfs:seeAlso	bmir-radx:nih_anxiety_0	_IRI
bmir-radx:nih_anxiety	rdfs:seeAlso	obo:MONDO_0011918	_IRI
bmir-radx:nih_anxiety	rdfs:seeAlso	bmir-radx:nih_anxiety_97	_IRI
bmir-radx:nih_fever_chills	rdfs:seeAlso	obo:SYMP_0000613	_IRI
bmir-radx:nih_fever_chills	rdfs:seeAlso	bmir-radx:nih_fever_chills_97	_IRI
bmir-radx:nih_fever_chills	rdfs:seeAlso	bmir-radx:nih_fever_chills_1	_IRI
bmir-radx:nih_fever_chills	rdfs:seeAlso	bmir-radx:nih_fever_chills_99	_IRI
bmir-radx:nih_fever_chills	rdfs:seeAlso	bmir-radx:nih_fever_chills_0	_IRI
bmir-radx:nih_fever_chills	rdfs:seeAlso	bmir-radx:nih_fever_chills_98	_IRI
bmir-radx:nih_chronic_lung_disease_1	rdfs:seeAlso	bmir-radx:nih_chronic_lung_disease	_IRI
bmir-radx:nih_insurance_value	rdfs:seeAlso	bmir-radx:nih_insurance	_IRI
bmir-radx:nih_nausea_vomiting_diarrhea_98	rdfs:seeAlso	bmir-radx:nih_nausea_vomiting_diarrhea	_IRI
bmir-radx:nih_wheezing_0	rdfs:seeAlso	bmir-radx:nih_wheezing	_IRI
bmir-radx:nih_neuro_shakes_97	rdfs:seeAlso	bmir-radx:nih_neuro_shakes	_IRI
bmir-radx:nih_insurance_1	rdfs:seeAlso	bmir-radx:nih_insurance	_IRI
bmir-radx:nih_errand_98	rdfs:seeAlso	bmir-radx:nih_errand	_IRI
bmir-radx:nih_vape_freq_3	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
obo:MONDO_0005546	rdfs:seeAlso	bmir-radx:nih_fibromyalgia	_IRI
bmir-radx:nih_diff_breath_0	rdfs:seeAlso	bmir-radx:nih_diff_breath	_IRI
bmir-radx:nih_conjunctivitis_99	rdfs:seeAlso	bmir-radx:nih_conjunctivitis	_IRI
bmir-radx:nih_hiv_98	rdfs:seeAlso	bmir-radx:nih_hiv	_IRI
bmir-radx:nih_blind_98	rdfs:seeAlso	bmir-radx:nih_blind	_IRI
obo:NBO_0000130	rdfs:seeAlso	bmir-radx:nih_lifetime_use_alcohol	_IRI
obo:NBO_0000130	rdfs:seeAlso	bmir-radx:nih_alcohol_yrs	_IRI
obo:NBO_0000130	rdfs:seeAlso	bmir-radx:nih_alcohol_yn	_IRI
obo:NBO_0000130	rdfs:seeAlso	bmir-radx:nih_alcohol_frequency	_IRI
obo:MONDO_0002356	rdfs:seeAlso	bmir-radx:nih_t1d	_IRI
obo:MONDO_0002356	rdfs:seeAlso	bmir-radx:nih_diabetes	_IRI
obo:MONDO_0002356	rdfs:seeAlso	bmir-radx:nih_gestational_diabetes	_IRI
obo:MONDO_0002356	rdfs:seeAlso	bmir-radx:nih_t2dm	_IRI
bmir-radx:nih_stroke_0	rdfs:seeAlso	bmir-radx:nih_stroke	_IRI
bmir-radx:nih_chronic_kidney_disease_97	rdfs:seeAlso	bmir-radx:nih_chronic_kidney_disease	_IRI
bmir-radx:nih_ibs_0	rdfs:seeAlso	bmir-radx:nih_ibs	_IRI
bmir-radx:nih_rls_value	rdfs:seeAlso	bmir-radx:nih_rls	_IRI
obo:MONDO_0011057	rdfs:seeAlso	bmir-radx:nih_stroke	_IRI
bmir-radx:nih_other_symp_0	rdfs:seeAlso	bmir-radx:nih_other_symp	_IRI
bmir-radx:nih_health_status_98	rdfs:seeAlso	bmir-radx:nih_health_status	_IRI
evs:C3303	rdfs:seeAlso	bmir-radx:nih_chronic_pain	_IRI
evs:C17953	rdfs:seeAlso	bmir-radx:nih_education	_IRI
evs:C4876	rdfs:seeAlso	bmir-radx:nih_chronic_pain	_IRI
bmir-radx:nih_alcohol_frequency	rdfs:seeAlso	bmir-radx:nih_alcohol_frequency_99	_IRI
bmir-radx:nih_alcohol_frequency	rdfs:seeAlso	bmir-radx:nih_alcohol_frequency_4	_IRI
bmir-radx:nih_alcohol_frequency	rdfs:seeAlso	evs:C16273	_IRI
bmir-radx:nih_alcohol_frequency	rdfs:seeAlso	evs:C81229	_IRI
bmir-radx:nih_alcohol_frequency	rdfs:seeAlso	bmir-radx:nih_alcohol_frequency_98	_IRI
bmir-radx:nih_alcohol_frequency	rdfs:seeAlso	bmir-radx:nih_alcohol_frequency_3	_IRI
bmir-radx:nih_alcohol_frequency	rdfs:seeAlso	bmir-radx:nih_alcohol_frequency_2	_IRI
bmir-radx:nih_alcohol_frequency	rdfs:seeAlso	bmir-radx:nih_alcohol_frequency_1	_IRI
bmir-radx:nih_alcohol_frequency	rdfs:seeAlso	obo:NBO_0000131	_IRI
bmir-radx:nih_alcohol_frequency	rdfs:seeAlso	bmir-radx:nih_alcohol_frequency_0	_IRI
bmir-radx:nih_alcohol_frequency	rdfs:seeAlso	obo:GSSO_006602	_IRI
obo:MONDO_0021166	rdfs:seeAlso	bmir-radx:nih_psoriasis	_IRI
obo:MONDO_0021166	rdfs:seeAlso	bmir-radx:nih_seasonal_allergies	_IRI
obo:MONDO_0021166	rdfs:seeAlso	bmir-radx:nih_ra	_IRI
obo:MONDO_0021166	rdfs:seeAlso	bmir-radx:nih_conjunctivitis	_IRI
obo:MONDO_0021166	rdfs:seeAlso	bmir-radx:nih_arthritis	_IRI
bmir-radx:nih_rls_1	rdfs:seeAlso	bmir-radx:nih_rls	_IRI
evs:C47796	rdfs:seeAlso	bmir-radx:nih_nicotine_yn	_IRI
evs:C221	rdfs:seeAlso	bmir-radx:nih_nicotine_yn	_IRI
obo:MONDO_0015930	rdfs:seeAlso	bmir-radx:nih_cld_bpd	_IRI
evs:C35553	rdfs:seeAlso	bmir-radx:nih_cholesterol	_IRI
bmir-radx:nih_ibd	rdfs:seeAlso	bmir-radx:nih_ibd_1	_IRI
bmir-radx:nih_ibd	rdfs:seeAlso	bmir-radx:nih_ibd_97	_IRI
bmir-radx:nih_ibd	rdfs:seeAlso	obo:MONDO_0005265	_IRI
bmir-radx:nih_ibd	rdfs:seeAlso	bmir-radx:nih_ibd_0	_IRI
bmir-radx:nih_ibd	rdfs:seeAlso	bmir-radx:nih_ibd_99	_IRI
bmir-radx:nih_ibd	rdfs:seeAlso	bmir-radx:nih_ibd_98	_IRI
bmir-radx:nih_copd_plus_value	rdfs:seeAlso	bmir-radx:nih_copd_plus	_IRI
evs:C26940	rdfs:seeAlso	bmir-radx:nih_chronic_pain	_IRI
evs:C2962	rdfs:seeAlso	bmir-radx:nih_rash_toes	_IRI
bmir-radx:nih_pcos_value	rdfs:seeAlso	bmir-radx:nih_pcos	_IRI
bmir-radx:nih_abdom_pain_99	rdfs:seeAlso	bmir-radx:nih_abdom_pain	_IRI
bmir-radx:nih_iv_drug_use_0	rdfs:seeAlso	bmir-radx:nih_iv_drug_use	_IRI
evs:C68751	rdfs:seeAlso	bmir-radx:nih_vaping_yn	_IRI
evs:C68751	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
evs:C68751	rdfs:seeAlso	bmir-radx:nih_nicotine_yn	_IRI
evs:C68751	rdfs:seeAlso	bmir-radx:nih_cig_smoke_freq	_IRI
bmir-radx:nih_autoimm_0	rdfs:seeAlso	bmir-radx:nih_autoimm	_IRI
bmir-radx:nih_tobacco_98	rdfs:seeAlso	bmir-radx:nih_tobacco	_IRI
bmir-radx:nih_copd_plus_1	rdfs:seeAlso	bmir-radx:nih_copd_plus	_IRI
bmir-radx:nih_chronic_lung_disease_0	rdfs:seeAlso	bmir-radx:nih_chronic_lung_disease	_IRI
bmir-radx:nih_premature_birth	rdfs:seeAlso	bmir-radx:nih_premature_birth_2	_IRI
bmir-radx:nih_premature_birth	rdfs:seeAlso	bmir-radx:nih_premature_birth_1	_IRI
bmir-radx:nih_premature_birth	rdfs:seeAlso	bmir-radx:nih_premature_birth_0	_IRI
bmir-radx:nih_premature_birth	rdfs:seeAlso	obo:GSSO_009644	_IRI
bmir-radx:nih_premature_birth	rdfs:seeAlso	bmir-radx:nih_premature_birth_4	_IRI
bmir-radx:nih_premature_birth	rdfs:seeAlso	bmir-radx:nih_premature_birth_77	_IRI
bmir-radx:nih_premature_birth	rdfs:seeAlso	bmir-radx:nih_premature_birth_3	_IRI
bmir-radx:nih_pcos_1	rdfs:seeAlso	bmir-radx:nih_pcos	_IRI
bmir-radx:nih_nausea_vomiting_diarrhea_97	rdfs:seeAlso	bmir-radx:nih_nausea_vomiting_diarrhea	_IRI
bmir-radx:nih_othermh	rdfs:seeAlso	bmir-radx:nih_othermh_99	_IRI
bmir-radx:nih_othermh	rdfs:seeAlso	bmir-radx:nih_othermh_98	_IRI
bmir-radx:nih_othermh	rdfs:seeAlso	bmir-radx:nih_othermh_97	_IRI
bmir-radx:nih_othermh	rdfs:seeAlso	obo:MONDO_0002025	_IRI
bmir-radx:nih_othermh	rdfs:seeAlso	bmir-radx:nih_othermh_1	_IRI
bmir-radx:nih_othermh	rdfs:seeAlso	bmir-radx:nih_othermh_0	_IRI
bmir-radx:nih_insurance_0	rdfs:seeAlso	bmir-radx:nih_insurance	_IRI
bmir-radx:nih_errand_97	rdfs:seeAlso	bmir-radx:nih_errand	_IRI
bmir-radx:nih_cough	rdfs:seeAlso	bmir-radx:nih_cough_97	_IRI
bmir-radx:nih_cough	rdfs:seeAlso	obo:SYMP_0000614	_IRI
bmir-radx:nih_cough	rdfs:seeAlso	bmir-radx:nih_cough_99	_IRI
bmir-radx:nih_cough	rdfs:seeAlso	bmir-radx:nih_cough_98	_IRI
bmir-radx:nih_cough	rdfs:seeAlso	bmir-radx:nih_cough_0	_IRI
bmir-radx:nih_cough	rdfs:seeAlso	bmir-radx:nih_cough_1	_IRI
bmir-radx:nih_vape_freq_2	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
obo:MONDO_0004335	rdfs:seeAlso	bmir-radx:nih_gestational_diabetes	_IRI
obo:MONDO_0004335	rdfs:seeAlso	bmir-radx:nih_gerd	_IRI
obo:MONDO_0004335	rdfs:seeAlso	bmir-radx:nih_ibs	_IRI
obo:MONDO_0004335	rdfs:seeAlso	bmir-radx:nih_ibd	_IRI
obo:MONDO_0004335	rdfs:seeAlso	bmir-radx:nih_t1d	_IRI
obo:MONDO_0004335	rdfs:seeAlso	bmir-radx:nih_t2dm	_IRI
obo:MONDO_0004335	rdfs:seeAlso	bmir-radx:nih_liver_disease	_IRI
obo:MONDO_0004335	rdfs:seeAlso	bmir-radx:nih_diabetes	_IRI
obo:MONDO_0002267	rdfs:seeAlso	bmir-radx:nih_copd_plus	_IRI
obo:MONDO_0002267	rdfs:seeAlso	bmir-radx:nih_copd	_IRI
obo:MONDO_0002025	rdfs:seeAlso	bmir-radx:nih_anxiety	_IRI
obo:MONDO_0002025	rdfs:seeAlso	bmir-radx:nih_othermh	_IRI
obo:MONDO_0002025	rdfs:seeAlso	bmir-radx:nih_depression	_IRI
obo:MONDO_0002025	rdfs:seeAlso	bmir-radx:nih_mental_health_disorder	_IRI
obo:MONDO_0002025	rdfs:seeAlso	bmir-radx:nih_serious_mental_illness	_IRI
obo:MONDO_0002025	rdfs:seeAlso	bmir-radx:nih_blind	_IRI
obo:MONDO_0002025	rdfs:seeAlso	bmir-radx:nih_alz	_IRI
obo:MONDO_0002025	rdfs:seeAlso	bmir-radx:nih_alc_sub_abuse	_IRI
obo:MONDO_0002025	rdfs:seeAlso	bmir-radx:nih_memory	_IRI
bmir-radx:nih_conjunctivitis_98	rdfs:seeAlso	bmir-radx:nih_conjunctivitis	_IRI
bmir-radx:nih_hiv_97	rdfs:seeAlso	bmir-radx:nih_hiv	_IRI
bmir-radx:nih_blind_97	rdfs:seeAlso	bmir-radx:nih_blind	_IRI
evs:C16203	rdfs:seeAlso	bmir-radx:nih_dress_bathe	_IRI
evs:C16203	rdfs:seeAlso	bmir-radx:nih_nicotine_yn	_IRI
evs:C16203	rdfs:seeAlso	bmir-radx:nih_walk_climb	_IRI
evs:C16203	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
evs:C16203	rdfs:seeAlso	bmir-radx:nih_errand	_IRI
evs:C16203	rdfs:seeAlso	bmir-radx:nih_cig_smoke_freq	_IRI
bmir-radx:nih_vaping_yn_99	rdfs:seeAlso	bmir-radx:nih_vaping_yn	_IRI
evs:C36278	rdfs:seeAlso	bmir-radx:nih_rash_toes	_IRI
evs:C36278	rdfs:seeAlso	bmir-radx:nih_pregnancy	_IRI
obo:MONDO_0004995	rdfs:seeAlso	bmir-radx:nih_stroke	_IRI
obo:MONDO_0004995	rdfs:seeAlso	bmir-radx:nih_heart_condition	_IRI
obo:MONDO_0004995	rdfs:seeAlso	bmir-radx:nih_chd	_IRI
